,Atendimento,Grupo,Cidade,Indice,Saude,Educacao,Saneamento,Receita
4592,0.5274,1,Santiago do Sul,0.353,0.55,0.52,0.502,0.497
4593,0.392,1,Serranos,0.353,0.603,0.205,0.759,0.344
4594,0.3074,1,Tapira,0.353,0.198,0.484,0.709,0.173
4595,0.3924,1,Novo Cabrais,0.353,0.568,0.285,0.508,0.256
4596,0.3922,1,Alegria,0.353,0.498,0.369,0.429,0.227
4597,0.3586,1,Inhapi,0.353,0.482,0.356,0.295,0.117
4598,0.2694,1,Esmeraldas,0.353,0.329,0.313,0.595,0.063
4599,0.389,1,Nova Guarita,0.353,0.361,0.525,0.294,0.173
4600,0.2994,1,Euclides da Cunha,0.353,0.18,0.531,0.475,0.075
4601,0.304,1,Guajar-Mirim,0.353,0.442,0.282,0.442,0.072
4602,0.4824,1,Marat,0.352,0.71,0.271,0.587,0.45
4603,0.4638,1,Relvado,0.352,0.5,0.48,0.431,0.359
4604,0.4486,1,Coronel Martins,0.352,0.555,0.421,0.317,0.291
4605,0.3538,1,Pium,0.352,0.51,0.304,0.38,0.141
4606,0.2642,1,Vrzea Grande,0.352,0.205,0.416,0.658,0.079
4607,0.3056,1,Lebon Rgis,0.352,0.269,0.441,0.529,0.108
4608,0.3482,1,Augusto Corra,0.352,0.529,0.3,0.247,0.083
4609,0.5398,1,Nicolau Vergueiro,0.351,0.658,0.432,0.488,0.519
4610,0.512,1,Marema,0.351,0.636,0.439,0.324,0.41
4611,0.4652,1,Nova Ramada,0.351,0.557,0.429,0.403,0.354
4612,0.403,1,Colinas do Sul,0.351,0.539,0.34,0.45,0.257
4613,0.4124,1,Rochedo,0.351,0.553,0.354,0.378,0.248
4614,0.3986,1,Santa Ins,0.351,0.519,0.385,0.274,0.185
4615,0.3806,1,Nova Crixs,0.351,0.52,0.331,0.408,0.201
4616,0.3826,1,Juti,0.351,0.53,0.315,0.455,0.223
4617,0.3354,1,Teixeira Soares,0.351,0.506,0.262,0.466,0.141
4618,0.3218,1,Presidente Tancredo Neves,0.351,0.47,0.286,0.413,0.097
4619,0.3692,1,Fernando Falco,0.351,0.528,0.349,0.163,0.092
4620,0.2896,1,Januria,0.351,0.341,0.358,0.445,0.05
4621,0.4914,1,Barra Bonita,0.35,0.577,0.463,0.334,0.377
4622,0.4794,1,Santa Terezinha do Progresso,0.35,0.551,0.497,0.182,0.301
4623,0.3878,1,Mundo Novo,0.35,0.542,0.328,0.358,0.199
4624,0.3204,1,Alto Paraguai,0.35,0.387,0.365,0.42,0.098
4625,0.2992,1,Araguatins,0.35,0.51,0.203,0.448,0.07
4626,0.3752,1,Ponte Alta do Bom Jesus,0.35,0.545,0.312,0.319,0.162
4627,0.3246,1,Urucuia,0.35,0.518,0.246,0.387,0.095
4628,0.4704,1,Algodo de Jandara,0.349,0.557,0.457,0.285,0.324
4629,0.471,1,Novo Horizonte,0.349,0.553,0.471,0.236,0.307
4630,0.4178,1,Pirap,0.349,0.577,0.311,0.514,0.313
4631,0.4044,1,Talism,0.349,0.602,0.283,0.414,0.252
4632,0.3256,1,So Lus do Paraitinga,0.349,0.532,0.186,0.644,0.192
4633,0.3274,1,Palmital,0.349,0.479,0.287,0.4,0.105
4634,0.3184,1,Ponta Por,0.349,0.388,0.338,0.537,0.14
4635,0.3018,1,Rio Verde,0.349,0.21,0.454,0.731,0.181
4636,0.3614,1,Mata Grande,0.349,0.386,0.458,0.265,0.119
4637,0.2918,1,Pirenpolis,0.349,0.338,0.347,0.532,0.089
4638,0.2982,1,Tef,0.349,0.355,0.341,0.528,0.099
4639,0.3588,1,Apu,0.349,0.351,0.497,0.22,0.098
4640,0.3566,1,Tremedal,0.349,0.467,0.377,0.221,0.095
4641,0.3302,1,Babaulndia,0.349,0.35,0.434,0.321,0.083
4642,0.408,1,So Pedro do Buti,0.348,0.547,0.307,0.614,0.332
4643,0.4662,1,Vargem,0.348,0.552,0.456,0.272,0.315
4644,0.4736,1,Apor,0.348,0.454,0.534,0.443,0.392
4645,0.4098,1,Tio Hugo,0.348,0.62,0.254,0.513,0.301
4646,0.4708,1,Pedra Preta,0.348,0.634,0.38,0.275,0.326
4647,0.349,1,Baixa Grande do Ribeiro,0.348,0.306,0.487,0.434,0.159
4648,0.3882,1,Corguinho,0.348,0.564,0.299,0.387,0.215
4649,0.3812,1,Santa Leopoldina,0.348,0.532,0.338,0.29,0.166
4650,0.2878,1,Rio Grande,0.348,0.273,0.367,0.737,0.159
4651,0.3856,1,Cocal dos Alves,0.348,0.523,0.375,0.175,0.132
4652,0.3436,1,Aragominas,0.348,0.559,0.251,0.293,0.098
4653,0.3442,1,Peritor,0.348,0.291,0.524,0.268,0.091
4654,0.335,1,Botumirim,0.348,0.496,0.283,0.385,0.117
4655,0.2628,1,Santana,0.348,0.297,0.337,0.551,0.046
4656,0.3852,1,Bandeirantes do Tocantins,0.347,0.521,0.335,0.397,0.214
4657,0.4062,1,Sede Nova,0.347,0.545,0.323,0.507,0.295
4658,0.334,1,Paraso do Sul,0.347,0.51,0.249,0.484,0.152
4659,0.3256,1,Porto Velho,0.347,0.334,0.416,0.457,0.128
4660,0.3716,1,Paranhos,0.347,0.475,0.362,0.38,0.184
4661,0.2954,1,guas Belas,0.347,0.394,0.302,0.492,0.085
4662,0.3202,1,Bom Jardim de Gois,0.347,0.405,0.332,0.482,0.127
4663,0.334,1,Rio Sono,0.347,0.51,0.282,0.302,0.086
4664,0.2882,1,Rondon do Par,0.347,0.321,0.361,0.504,0.077
4665,0.342,1,Cerro Azul,0.347,0.535,0.261,0.347,0.118
4666,0.3368,1,So Domingos,0.347,0.433,0.346,0.394,0.126
4667,0.2912,1,Campinorte,0.347,0.447,0.235,0.529,0.092
4668,0.4604,1,Crixs do Tocantins,0.346,0.584,0.399,0.349,0.336
4669,0.3818,1,Dezesseis de Novembro,0.346,0.574,0.245,0.561,0.271
4670,0.3346,1,Bias Fortes,0.346,0.575,0.173,0.543,0.177
4671,0.3826,1,Sandolndia,0.346,0.541,0.324,0.319,0.183
4672,0.365,1,Vera,0.346,0.312,0.502,0.443,0.197
4673,0.3904,1,Cachoeirinha,0.346,0.562,0.289,0.458,0.25
4674,0.3582,1,Maurilndia do Tocantins,0.346,0.51,0.305,0.379,0.161
4675,0.3176,1,Mallet,0.346,0.333,0.401,0.471,0.12
4676,0.2836,1,Barra de So Francisco,0.346,0.261,0.389,0.634,0.118
4677,0.3448,1,Entre-Ijus,0.346,0.506,0.271,0.469,0.17
4678,0.255,1,Antonina,0.346,0.256,0.329,0.743,0.105
4679,0.4192,1,So Flix de Balsas,0.346,0.561,0.406,0.072,0.162
4680,0.4282,1,Nova Candelria,0.345,0.244,0.647,0.564,0.359
4681,0.4318,1,Eugnio de Castro,0.345,0.55,0.362,0.48,0.335
4682,0.3756,1,Novo Brasil,0.345,0.562,0.261,0.482,0.232
4683,0.3862,1,gua Clara,0.345,0.477,0.365,0.466,0.247
4684,0.379,1,Santa Lcia,0.345,0.622,0.211,0.452,0.229
4685,0.3142,1,So Mateus do Sul,0.345,0.312,0.408,0.513,0.131
4686,0.3874,1,Divino de So Loureno,0.345,0.634,0.215,0.438,0.239
4687,0.3472,1,Cantagalo,0.345,0.547,0.236,0.453,0.17
4688,0.354,1,Bugre,0.345,0.517,0.288,0.391,0.16
4689,0.3414,1,Eirunep,0.345,0.451,0.357,0.266,0.091
4690,0.3612,1,Caetanos,0.345,0.427,0.439,0.121,0.074
4691,0.2848,1,Prudentpolis,0.345,0.312,0.357,0.534,0.086
4692,0.3076,1,Itaip,0.345,0.561,0.163,0.431,0.09
4693,0.7736,1,Alto Horizonte,0.344,0.657,0.777,0.576,1.0
4694,0.5332,1,Itapemirim,0.344,0.514,0.537,0.584,0.564
4695,0.3682,1,Aral Moreira,0.344,0.527,0.292,0.433,0.203
4696,0.3662,1,Ribas do Rio Pardo,0.344,0.507,0.3,0.479,0.217
4697,0.3762,1,Montes Claros de Gois,0.344,0.542,0.292,0.416,0.213
4698,0.3434,1,Trindade do Sul,0.344,0.5,0.265,0.511,0.187
4699,0.3746,1,Ja do Tocantins,0.344,0.537,0.309,0.337,0.181
4700,0.306,1,Maraial,0.344,0.402,0.31,0.479,0.106
4701,0.23,1,Sapucaia do Sul,0.344,0.244,0.278,0.86,0.106
4702,0.337,1,Capixaba,0.344,0.534,0.263,0.281,0.091
4703,0.5116,1,Coronel Pilar,0.343,0.659,0.389,0.412,0.462
4704,0.4772,1,Cana dos Carajs,0.343,0.557,0.429,0.454,0.414
4705,0.4696,1,Turvelndia,0.343,0.413,0.557,0.474,0.408
4706,0.3778,1,Ibirapuit,0.343,0.567,0.253,0.505,0.249
4707,0.3672,1,Cajari,0.343,0.434,0.439,0.128,0.09
4708,0.2954,1,Juqui,0.343,0.26,0.402,0.651,0.153
4709,0.3392,1,Santa Tereza de Gois,0.343,0.454,0.295,0.552,0.198
4710,0.313,1,Montezuma,0.343,0.535,0.192,0.45,0.111
4711,0.2844,1,Lapa,0.343,0.373,0.273,0.644,0.13
4712,0.295,1,Seabra,0.343,0.209,0.493,0.432,0.071
4713,0.4692,1,Canudos do Vale,0.342,0.576,0.399,0.437,0.396
4714,0.3958,1,So Joo do Itaperi,0.342,0.558,0.305,0.419,0.253
4715,0.3896,1,Morro do Pilar,0.342,0.541,0.28,0.591,0.306
4716,0.4168,1,Pau D'Arco,0.342,0.562,0.369,0.228,0.222
4717,0.3262,1,Nova Santa Rita,0.342,0.438,0.292,0.543,0.171
4718,0.3666,1,Rio Branco do Iva,0.342,0.551,0.265,0.418,0.201
4719,0.3366,1,Cerejeiras,0.342,0.41,0.367,0.375,0.129
4720,0.3402,1,Ipiranga,0.342,0.533,0.251,0.368,0.133
4721,0.6104,1,Nova Castilho,0.341,0.673,0.474,0.704,0.758
4722,0.451,1,Muliterno,0.341,0.647,0.293,0.463,0.375
4723,0.416,1,Monjolos,0.341,0.706,0.193,0.385,0.282
4724,0.3004,1,Salto do Jacu,0.341,0.298,0.363,0.691,0.18
4725,0.2762,1,Mirassol d'Oeste,0.341,0.225,0.422,0.561,0.087
4726,0.2616,1,Sengs,0.341,0.404,0.194,0.699,0.112
4727,0.3436,1,Canutama,0.341,0.464,0.335,0.308,0.12
4728,0.2062,1,Alvorada,0.341,0.274,0.211,0.838,0.061
4729,0.3436,1,Itaguaj,0.34,0.201,0.555,0.54,0.206
4730,0.4022,1,Sambaba,0.34,0.538,0.371,0.212,0.193
4731,0.3918,1,Porto Estrela,0.34,0.586,0.272,0.398,0.243
4732,0.2616,1,Anpolis,0.34,0.317,0.269,0.761,0.136
4733,0.3166,1,So Miguel do Araguaia,0.34,0.389,0.328,0.521,0.149
4734,0.3638,1,Carnaubeira da Penha,0.34,0.271,0.589,0.151,0.099
4735,0.2986,1,Ibina,0.34,0.265,0.43,0.487,0.103
4736,0.337,1,Confresa,0.34,0.423,0.364,0.316,0.111
4737,0.3068,1,Jacund,0.34,0.196,0.535,0.363,0.072
4738,0.3746,1,Canind de So Francisco,0.339,0.316,0.463,0.673,0.315
4739,0.3768,1,Novo Barreiro,0.339,0.534,0.289,0.456,0.238
4740,0.3792,1,Adrianpolis,0.339,0.576,0.261,0.4,0.222
4741,0.353,1,Vila Nova do Sul,0.339,0.612,0.154,0.558,0.233
4742,0.3168,1,Corumb de Gois,0.339,0.496,0.242,0.404,0.108
4743,0.3376,1,Timb Grande,0.339,0.528,0.234,0.449,0.164
4744,0.3136,1,Manoel Viana,0.339,0.557,0.153,0.526,0.148
4745,0.2626,1,Santa Maria do Suau,0.339,0.293,0.322,0.61,0.083
4746,0.2632,1,Divinolndia de Minas,0.339,0.321,0.283,0.671,0.108
4747,0.3626,1,Nova Ipixuna,0.339,0.525,0.328,0.173,0.107
4748,0.4472,1,Ermo,0.338,0.567,0.369,0.432,0.364
4749,0.3376,1,Sapucaia,0.338,0.368,0.383,0.504,0.186
4750,0.3738,1,Nova Esperana do Sudoeste,0.338,0.513,0.319,0.371,0.205
4751,0.4006,1,Flor da Serra do Sul,0.338,0.529,0.358,0.304,0.229
4752,0.3404,1,So Joo do Triunfo,0.338,0.514,0.276,0.318,0.122
4753,0.3462,1,Couto Magalhes,0.338,0.565,0.234,0.316,0.133
4754,0.2742,1,Santa Maria do Par,0.338,0.103,0.552,0.479,0.061
4755,0.4998,1,Serra Nova Dourada,0.337,0.547,0.486,0.353,0.433
4756,0.3608,1,Itarum,0.337,0.527,0.237,0.624,0.276
4757,0.4782,1,Muitos Capes,0.337,0.656,0.339,0.368,0.401
4758,0.4096,1,Xavantina,0.337,0.551,0.323,0.441,0.3
4759,0.3262,1,Ribeiro Cascalheira,0.337,0.354,0.394,0.418,0.135
4760,0.3046,1,Formoso do Araguaia,0.337,0.432,0.279,0.436,0.101
4761,0.3226,1,Maus,0.337,0.363,0.393,0.345,0.101
4762,0.4334,1,Porto Vera Cruz,0.336,0.354,0.527,0.6,0.405
4763,0.4294,1,Pedro Teixeira,0.336,0.651,0.235,0.539,0.375
4764,0.4662,1,Santo Antnio do Planalto,0.336,0.635,0.302,0.57,0.457
4765,0.3946,1,Candiota,0.336,0.553,0.246,0.71,0.375
4766,0.2786,1,Candelria,0.336,0.506,0.134,0.592,0.113
4767,0.3258,1,So Gabriel da Cachoeira,0.336,0.307,0.464,0.286,0.087
4768,0.2738,1,Atalia,0.336,0.467,0.181,0.506,0.073
4769,0.3306,1,So Valrio,0.336,0.533,0.227,0.382,0.133
4770,0.3466,1,Barros Cassal,0.336,0.542,0.256,0.31,0.137
4771,0.3416,1,Tracuateua,0.336,0.457,0.355,0.196,0.084
4772,0.2872,1,Ji-Paran,0.336,0.374,0.304,0.456,0.08
4773,0.3102,1,Goiatins,0.336,0.387,0.349,0.338,0.079
4774,0.4278,1,Cerro Negro,0.335,0.541,0.397,0.242,0.263
4775,0.3658,1,Aruan,0.335,0.419,0.377,0.482,0.237
4776,0.357,1,Branas,0.335,0.555,0.255,0.335,0.165
4777,0.403,1,Monte Santo do Tocantins,0.335,0.594,0.288,0.331,0.251
4778,0.3728,1,Goioxim,0.335,0.528,0.331,0.206,0.146
4779,0.3108,1,Itaara,0.335,0.312,0.384,0.555,0.162
4780,0.255,1,Eldorado do Sul,0.335,0.222,0.339,0.808,0.153
4781,0.3176,1,Tupanatinga,0.335,0.322,0.422,0.357,0.1
4782,0.358,1,Cariri do Tocantins,0.334,0.551,0.25,0.386,0.188
4783,0.3848,1,Novo Mundo,0.334,0.526,0.347,0.222,0.178
4784,0.2866,1,Morretes,0.334,0.413,0.234,0.61,0.139
4785,0.274,1,Delfim Moreira,0.334,0.45,0.184,0.574,0.102
4786,0.257,1,Cceres,0.334,0.17,0.44,0.562,0.065
4787,0.5304,1,Andr da Rocha,0.333,0.608,0.44,0.495,0.556
4788,0.483,1,Alcinpolis,0.333,0.542,0.441,0.444,0.449
4789,0.447,1,So Jos do Herval,0.333,0.532,0.396,0.439,0.379
4790,0.3764,1,Bonpolis,0.333,0.589,0.236,0.402,0.232
4791,0.4134,1,Gameleira de Gois,0.333,0.553,0.349,0.298,0.263
4792,0.43,1,Monte Alegre dos Campos,0.333,0.543,0.401,0.212,0.262
4793,0.2968,1,Juara,0.333,0.305,0.374,0.519,0.126
4794,0.3726,1,Cocalinho,0.333,0.55,0.28,0.341,0.203
4795,0.3192,1,Agudo,0.333,0.382,0.343,0.459,0.146
4796,0.3212,1,Fonte Boa,0.333,0.307,0.433,0.394,0.126
4797,0.254,1,Cacoal,0.333,0.227,0.36,0.65,0.096
4798,0.3112,1,Barcarena,0.333,0.264,0.454,0.426,0.12
4799,0.2396,1,guas Lindas de Gois,0.333,0.148,0.424,0.609,0.054
4800,0.285,1,Candiba,0.333,0.185,0.49,0.436,0.075
4801,0.2578,1,Ipir,0.333,0.277,0.334,0.552,0.067
4802,0.4784,1,So Sebastio do Rio Preto,0.332,0.586,0.398,0.397,0.424
4803,0.4014,1,Comendador Gomes,0.332,0.567,0.282,0.475,0.309
4804,0.3772,1,Campestre da Serra,0.332,0.603,0.203,0.503,0.274
4805,0.3374,1,Felcio dos Santos,0.332,0.353,0.411,0.396,0.159
4806,0.3474,1,Diamante D'Oeste,0.332,0.448,0.319,0.461,0.203
4807,0.342,1,So Pedro dos Crentes,0.332,0.546,0.228,0.38,0.162
4808,0.3542,1,Segredo,0.332,0.538,0.269,0.305,0.157
4809,0.314,1,Tartarugalzinho,0.332,0.433,0.319,0.267,0.066
4810,0.341,1,Lagoa Real,0.332,0.531,0.277,0.192,0.089
4811,0.275,1,Nova Glria,0.332,0.227,0.421,0.494,0.079
4812,0.3176,1,Manicor,0.332,0.317,0.438,0.277,0.078
4813,0.3378,1,Fernando Pedroza,0.331,0.162,0.575,0.537,0.215
4814,0.325,1,Luisburgo,0.331,0.533,0.223,0.332,0.113
4815,0.2782,1,Xapuri,0.331,0.35,0.312,0.442,0.067
4816,0.2146,1,Uruguaiana,0.331,0.116,0.381,0.793,0.079
4817,0.307,1,Formoso,0.331,0.452,0.26,0.414,0.111
4818,0.4344,1,Guarinos,0.33,0.532,0.383,0.385,0.342
4819,0.3654,1,Glorinha,0.33,0.357,0.431,0.491,0.251
4820,0.4068,1,Sagrada Famlia,0.33,0.552,0.309,0.441,0.312
4821,0.3866,1,So Valrio do Sul,0.33,0.525,0.299,0.47,0.285
4822,0.2828,1,Pinheiro Machado,0.33,0.476,0.137,0.734,0.188
4823,0.359,1,Nova Laranjeiras,0.33,0.541,0.285,0.237,0.143
4824,0.3724,1,Gacha do Norte,0.33,0.477,0.346,0.359,0.216
4825,0.3318,1,Cachoeira do Piri,0.33,0.396,0.407,0.13,0.053
4826,0.515,1,Jate,0.329,0.569,0.456,0.459,0.525
4827,0.423,1,Srio,0.329,0.531,0.358,0.419,0.337
4828,0.3914,1,Campina do Simo,0.329,0.585,0.284,0.267,0.219
4829,0.3552,1,Acau,0.329,0.53,0.311,0.119,0.094
4830,0.639,1,So Francisco do Conde,0.328,0.401,0.753,0.785,0.887
4831,0.4568,1,Ponte Preta,0.328,0.5,0.447,0.387,0.39
4832,0.3616,1,Itapiratins,0.328,0.538,0.279,0.295,0.174
4833,0.3118,1,Monte Alegre de Gois,0.328,0.412,0.315,0.358,0.105
4834,0.273,1,Casa Nova,0.328,0.238,0.406,0.48,0.077
4835,0.2886,1,Mandirituba,0.328,0.343,0.322,0.497,0.113
4836,0.2906,1,Cara,0.328,0.542,0.149,0.375,0.071
4837,0.4764,1,Quatro Irmos,0.327,0.5,0.479,0.368,0.424
4838,0.422,1,Bandeirante,0.327,0.525,0.391,0.259,0.278
4839,0.3952,1,Novo Horizonte do Sul,0.327,0.547,0.306,0.372,0.27
4840,0.3212,1,Hidrolina,0.327,0.446,0.269,0.491,0.176
4841,0.315,1,Nova Cantu,0.327,0.273,0.449,0.404,0.131
4842,0.323,1,Alfredo Wagner,0.327,0.528,0.228,0.29,0.103
4843,0.3004,1,Novo Cruzeiro,0.327,0.483,0.232,0.322,0.072
4844,0.2992,1,Peixoto de Azevedo,0.327,0.376,0.318,0.422,0.108
4845,0.289,1,So Benedito do Sul,0.327,0.346,0.329,0.437,0.095
4846,0.3152,1,Cocal,0.327,0.541,0.213,0.236,0.068
4847,0.5472,1,Ponte Branca,0.326,0.584,0.464,0.578,0.64
4848,0.3954,1,So Jos das Misses,0.326,0.525,0.319,0.415,0.289
4849,0.3572,1,Wenceslau Braz,0.326,0.456,0.318,0.471,0.238
4850,0.3684,1,Santa Rosa do Purus,0.326,0.353,0.468,0.317,0.2
4851,0.3708,1,Turuu,0.326,0.621,0.186,0.404,0.24
4852,0.3498,1,Paran,0.326,0.48,0.311,0.32,0.167
4853,0.322,1,Novo Progresso,0.326,0.32,0.419,0.368,0.132
4854,0.2844,1,Lus Eduardo Magalhes,0.326,0.276,0.356,0.625,0.158
4855,0.2602,1,Taquaritinga do Norte,0.326,0.124,0.489,0.527,0.075
4856,0.311,1,Itaituba,0.326,0.277,0.457,0.305,0.087
4857,0.363,1,Cumaru do Norte,0.326,0.535,0.299,0.2,0.147
4858,0.255,1,So Bento do Una,0.326,0.278,0.325,0.537,0.069
4859,0.2976,1,Irituia,0.326,0.281,0.433,0.298,0.06
4860,0.4434,1,Doutor Ricardo,0.325,0.533,0.374,0.464,0.403
4861,0.3546,1,Seritinga,0.325,0.612,0.09,0.819,0.369
4862,0.329,1,Guaraqueaba,0.325,0.459,0.28,0.421,0.167
4863,0.3842,1,Santa Rita do Novo Destino,0.325,0.542,0.295,0.35,0.247
4864,0.268,1,Sento S,0.325,0.131,0.493,0.527,0.092
